SURNUM ID,Question1,Question2,Question3,Question4,Question5,Question6,Question7,Question8,Question9,Question10,Question11,Question12,Question13,Question14,Question15,Question16,Question17,Question18,Question19,Question20,Question21,Question22,Question23,Question24,Question25,Question26,Question27,Question28,Question29,Question30,Question31,Question32,Question33,Question34,Question35,Gender,Citizenship,Region,Medalist,School,HS Type,SAT Verbal,SAT Math,SAT Score,ACT Composite,,Registered Spr 14,201309_INST_TERM_GPA,201401_INST_TERM_GPA,CURRENT_TOTAL_INST_GPA_May_2014,Returned Fall 2014,Returned Spring 2015,Fall 2014 GPA,CURRENT_TOTAL_INST_GPA_Fall_2014,,,,,,,,,,,,,,,,,
1140,2,2,1,4,3,3,3,2,4,3,2,3,3,3,1,3,3,5,5,3,1,4,5,3,3,3,3,3,3,3,3,3,3,3,3,2,1,Non-Northeast,2,6,,460,770,1230,,,1,1.67,3.00,2.24,1,1,2.78,2.89,,,,,,,,,,,,,,,,,
1141,1,1,1,1,1,3,2,1,1,1,5,2,3,3,1,2,1,2,2,2,5,3,3,5,1,5,5,4,4,5,5,4,4,1,5,2,3,Non-Northeast,1,2,Public,690,540,1230,,,1,2.25,2.11,2.19,1,1,0.83,1.75,,,,,,,,,,,,,,,,,
1142,2,1,1,1,1,1,1,1,2,1,4,5,4,4,1,5,3,4,5,5,3,2,3,4,3,5,4,2,1,1,5,4,3,2,1,2,3,Northeast,1,2,Public,630,690,1320,,,1,2.67,2.67,2.67,1,1,2.50,2.77,,,,,,,,,,,,,,,,,
1143,1,1,1,4,4,3,3,4,2,1,4,3,4,3,1,3,1,3,2,1,,3,5,,2,2,4,2,2,5,4,4,2,2,5,1,3,Northeast,2,3,Private,570,610,1180,,,1,2.84,2.82,2.83,1,,2.67,2.78,,,,,,,,,,,,,,,,,
1144,3,3,2,1,1,1,1,2,1,3,5,3,4,3,1,4,2,3,3,3,2,4,1,5,3,5,4,1,1,1,5,5,3,3,5,1,3,Northeast,2,2,Public,,,,30,,1,3.42,3.13,3.29,1,1,3.92,3.52,,,,,,,,,,,,,,,,,
1145,3,3,2,1,1,2,2,2,1,1,5,3,3,2,1,4,3,4,4,5,1,2,5,5,3,5,4,2,3,2,5,4,3,2,5,2,1,Non-Northeast,2,5,Private,620,720,1340,,,1,3.40,2.78,3.17,1,1,2.76,2.84,,,,,,,,,,,,,,,,,
1146,2,2,1,1,1,1,1,1,2,1,5,4,4,4,1,5,4,3,5,5,1,2,5,5,3,5,3,2,2,2,5,2,2,3,5,2,3,Northeast,1,3,Public,550,670,1220,,,1,3.61,3.58,3.60,1,1,2.90,3.36,,,,,,,,,,,,,,,,,
1147,1,1,1,2,3,2,3,3,3,1,5,5,4,3,1,5,4,4,5,2,1,5,3,1,2,3,2,1,3,5,5,3,2,3,4,1,3,Northeast,2,6,Public,550,650,1200,,,1,2.82,3.31,3.03,1,1,3.85,3.39,,,,,,,,,,,,,,,,,
1148,5,4,2,4,4,1,2,1,4,1,2,5,4,4,1,5,4,5,5,5,1,1,5,5,3,3,2,5,5,1,5,1,1,3,3,2,3,Non-Northeast,2,2,Public,640,700,1340,,,1,2.82,2.55,2.68,1,1,2.00,2.47,,,,,,,,,,,,,,,,,
1149,1,1,1,2,1,1,3,1,2,2,2,4,4,3,1,4,3,4,4,4,1,2,5,5,3,4,3,3,3,4,4,3,4,2,3,2,3,Northeast,1,6,Public,740,700,1440,,,1,2.98,2.83,2.93,1,1,3.43,3.21,,,,,,,,,,,,,,,,,
1150,2,1,2,2,2,2,2,1,3,2,5,4,4,3,1,5,5,3,5,5,1,2,5,3,3,4,3,1,2,3,5,4,2,2,4,1,3,Northeast,2,2,Private,610,560,1170,,,1,3.22,2.50,2.87,1,1,2.00,2.58,,,,,,,,,,,,,,,,,
1151,1,1,1,1,1,2,2,2,3,1,5,4,4,3,1,4,1,4,4,4,1,5,5,5,3,3,2,3,3,3,5,3,3,2,3,2,3,Northeast,2,2,Public,640,800,1440,,,1,4.00,4.00,3.96,1,1,4.00,3.98,,,,,,,,,,,,,,,,,
1152,3,2,2,1,1,1,1,1,1,1,4,4,4,3,1,5,3,4,4,3,1,2,3,4,3,3,1,3,3,3,3,3,3,3,3,2,3,Northeast,2,6,Public,660,600,1260,,,1,2.58,0.67,1.63,,,0.00,1.63,,,,,,,,,,,,,,,,,
1153,3,4,5,2,2,1,2,2,2,1,1,4,5,3,1,4,4,4,3,2,1,,3,4,3,4,1,3,2,5,4,4,3,3,5,2,3,Northeast,2,2,Private,,,,28,,1,2.87,2.05,2.55,1,1,3.40,2.87,,,,,,,,,,,,,,,,,
1154,3,3,1,2,2,1,2,1,3,2,5,5,4,4,2,5,2,5,5,5,1,2,5,3,3,5,4,1,2,4,5,3,4,3,4,2,1,Non-Northeast,1,2,,420,780,1200,,,1,1.96,0.89,1.59,1,,0.25,1.27,,,,,,,,,,,,,,,,,
1155,2,2,1,2,2,2,2,1,1,1,1,4,4,3,1,4,3,3,5,1,2,1,5,3,3,5,4,2,2,3,5,4,3,2,2,2,3,Northeast,2,6,Private,640,610,1250,,,1,2.75,2.15,2.45,1,1,2.33,2.55,,,,,,,,,,,,,,,,,
1156,3,2,1,3,1,3,3,1,2,3,2,4,4,4,1,4,2,3,5,3,1,1,4,4,2,2,3,3,3,4,5,3,2,3,3,2,3,Non-Northeast,2,6,Public,760,700,1460,,,1,3.33,2.44,2.95,1,1,2.00,2.75,,,,,,,,,,,,,,,,,
1157,1,1,1,2,2,1,2,2,2,3,1,5,4,3,1,4,3,3,3,3,3,4,3,4,2,4,4,2,3,4,5,4,3,3,2,1,3,Northeast,2,6,Public,,,,29,,1,3.17,3.50,3.34,1,1,3.59,3.43,,,,,,,,,,,,,,,,,
1158,2,2,1,2,2,2,3,2,2,4,5,5,4,3,1,5,2,4,4,4,2,2,5,5,3,4,3,2,3,4,4,3,3,3,4,1,3,Northeast,2,2,,640,650,1290,,,1,3.84,3.50,3.70,1,1,3.85,3.79,,,,,,,,,,,,,,,,,
1159,3,3,5,2,4,2,4,4,3,1,5,4,4,4,1,4,3,4,4,3,1,3,5,5,3,5,4,2,5,5,5,4,5,4,5,1,3,Northeast,2,1,Public,470,660,1130,,,1,2.50,2.90,2.71,1,1,3.25,2.90,,,,,,,,,,,,,,,,,
1160,4,4,4,2,1,2,4,1,1,3,2,2,3,3,1,4,1,4,3,3,1,2,5,4,2,5,3,2,3,4,5,3,,,,2,3,Northeast,2,2,,720,720,1440,,,1,3.12,2.55,2.89,1,1,2.72,2.79,,,,,,,,,,,,,,,,,
1161,1,2,1,2,1,4,3,3,4,4,3,2,4,3,2,2,2,3,3,3,2,3,3,5,3,4,1,1,1,5,5,4,3,4,3,2,3,Northeast,2,3,Public,,,,25,,1,1.44,3.22,2.33,1,1,2.92,2.85,,,,,,,,,,,,,,,,,
1162,2,2,1,2,2,1,3,1,1,1,4,4,5,2,1,5,2,5,5,3,1,1,5,4,3,4,5,2,2,3,5,3,4,3,3,1,3,Northeast,2,1,Public,590,610,1200,,,1,3.00,2.05,2.51,1,1,3.11,2.75,,,,,,,,,,,,,,,,,
1163,1,2,1,2,1,1,2,2,3,2,5,5,4,3,1,4,4,5,3,2,1,3,3,5,3,3,2,1,2,3,5,3,1,2,4,2,2,Northeast,2,2,Public,650,650,1300,,,1,3.59,3.44,3.52,1,1,2.50,3.12,,,,,,,,,,,,,,,,,
1164,4,3,5,2,1,2,3,3,3,2,5,4,3,3,1,4,2,3,4,2,2,3,3,4,3,4,2,3,2,5,5,3,4,3,3,2,3,Northeast,2,4,Private,650,680,1330,,,1,2.50,1.75,2.18,1,1,1.92,2.15,,,,,,,,,,,,,,,,,
1165,2,2,1,1,1,1,2,1,2,1,1,5,3,4,1,5,3,5,5,4,5,2,5,5,3,5,4,3,4,2,5,3,4,3,5,2,3,Non-Northeast,2,2,Public,670,710,1380,,,1,3.25,3.13,3.19,1,1,2.86,3.10,,,,,,,,,,,,,,,,,
1166,1,1,1,1,1,1,2,1,3,2,4,4,4,3,1,4,2,3,4,4,1,2,3,5,3,4,5,2,4,3,5,3,2,5,,1,3,Northeast,2,2,,620,650,1270,,,1,3.61,3.34,3.52,1,1,3.13,3.35,,,,,,,,,,,,,,,,,
1167,2,2,1,2,4,2,2,2,3,2,5,5,4,3,1,4,4,4,3,3,1,2,5,3,3,4,5,1,1,3,3,3,3,3,3,1,2,Non-Northeast,2,2,Public,420,800,1220,,,1,2.67,3.79,3.17,1,1,2.43,2.87,,,,,,,,,,,,,,,,,
1168,1,1,1,1,1,1,2,1,2,1,4,5,4,3,1,5,3,5,5,5,2,2,5,3,3,4,2,1,2,4,5,5,5,2,4,2,3,Northeast,1,6,Public,720,680,1400,,,1,3.92,4.00,3.95,1,1,3.84,3.92,,,,,,,,,,,,,,,,,
1169,3,2,5,1,1,2,1,1,1,1,5,2,4,4,1,5,2,4,3,5,3,4,5,4,3,4,5,1,1,1,5,5,4,3,5,1,3,Northeast,1,2,Public,620,680,1300,,,1,3.50,3.29,3.39,1,1,3.59,3.51,,,,,,,,,,,,,,,,,
1170,2,2,5,2,2,2,2,2,3,1,4,3,4,3,1,4,5,3,4,5,1,2,5,3,2,3,2,4,4,4,4,4,3,2,4,1,3,Northeast,2,2,Public,800,720,1520,,,1,3.75,3.69,3.72,1,1,3.00,3.51,,,,,,,,,,,,,,,,,
1171,2,2,1,4,3,2,4,2,4,4,4,5,4,3,1,5,4,4,3,5,1,2,5,3,3,4,3,2,4,4,5,1,2,2,4,2,3,Northeast,2,2,Public,660,790,1450,,,1,3.35,3.00,3.18,1,1,2.92,3.14,,,,,,,,,,,,,,,,,
1172,2,2,1,1,2,3,4,3,3,3,5,4,4,3,1,3,2,3,3,3,1,4,3,5,2,4,4,4,4,5,5,3,3,3,4,2,3,Northeast,1,2,Private,590,600,1190,,,1,2.42,1.78,2.14,1,,0.39,1.48,,,,,,,,,,,,,,,,,
1173,2,2,1,1,1,1,1,1,3,2,1,4,3,4,1,5,1,5,5,5,1,2,5,3,3,4,1,3,4,2,5,4,2,3,5,2,3,Non-Northeast,2,6,,670,770,1440,,,1,3.13,,3.13,1,1,3.11,3.12,,,,,,,,,,,,,,,,,
1174,3,2,1,2,3,2,2,2,3,2,2,4,4,3,1,3,3,3,3,3,1,2,5,,3,3,2,2,3,4,4,4,3,3,3,2,3,Northeast,2,6,Public,530,760,1290,,,1,0.31,2.00,1.12,,,0.00,2.15,,,,,,,,,,,,,,,,,
1175,1,1,1,1,1,2,3,2,2,1,2,4,4,3,1,4,2,5,5,3,1,2,5,3,3,4,2,5,4,2,5,3,3,4,4,2,3,Northeast,1,2,Public,670,720,1390,,,1,3.45,3.60,3.54,1,1,2.79,3.30,,,,,,,,,,,,,,,,,
1176,2,3,1,2,2,1,1,1,3,1,2,5,3,4,1,5,2,5,5,5,1,2,5,3,3,2,1,2,2,2,5,4,1,2,3,2,3,Northeast,2,6,Public,750,790,1540,,,1,3.84,3.38,3.64,1,1,4.00,3.90,,,,,,,,,,,,,,,,,
1177,1,1,1,3,3,2,2,3,4,4,1,5,4,2,1,3,2,4,4,2,1,3,2,1,2,3,5,4,4,5,5,2,3,4,3,1,3,Northeast,1,6,Public,630,780,1410,,,1,3.56,2.55,3.13,1,1,3.19,3.23,,,,,,,,,,,,,,,,,
1178,2,2,1,1,1,1,1,1,1,1,5,3,3,4,3,4,2,4,5,5,1,2,5,3,3,4,2,5,5,4,5,3,1,3,4,2,3,Non-Northeast,2,2,,710,700,1410,,,1,3.76,3.67,3.73,1,1,3.63,3.71,,,,,,,,,,,,,,,,,
1179,2,2,1,1,1,1,1,1,1,1,5,4,4,3,1,5,3,5,5,5,1,2,3,4,3,4,4,1,1,2,5,5,3,3,5,2,3,Northeast,2,6,Public,,,,28,,1,3.84,4.00,3.92,1,1,3.68,3.85,,,,,,,,,,,,,,,,,
1180,2,3,5,2,2,4,3,4,3,3,5,4,4,4,1,5,5,5,5,5,1,2,5,4,3,3,4,1,1,3,5,4,3,3,4,1,3,Non-Northeast,2,2,Public,,,,32,,1,3.67,3.69,3.68,1,1,3.85,3.74,,,,,,,,,,,,,,,,,
1181,2,2,1,1,2,1,2,1,3,2,4,3,4,3,1,5,3,3,4,3,1,2,3,3,3,4,4,3,4,2,5,3,4,4,5,1,3,Northeast,2,2,Public,700,760,1460,,,1,3.42,3.80,3.59,1,1,3.21,3.50,,,,,,,,,,,,,,,,,
1182,1,1,1,1,2,2,1,4,1,1,1,3,3,3,1,4,1,4,5,4,4,3,1,2,3,5,5,1,3,1,5,5,2,3,5,,,Non-Northeast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1183,2,2,1,4,2,4,3,3,4,4,4,3,1,2,2,3,5,5,5,4,1,1,5,3,3,5,4,3,3,5,5,3,4,4,5,2,1,Non-Northeast,2,7,,600,760,1360,,,1,3.80,4.00,3.89,1,1,3.88,3.89,,,,,,,,,,,,,,,,,
1184,,3,3,2,1,2,1,1,1,1,5,4,3,3,1,3,2,4,3,3,3,2,3,3,2,2,1,4,5,3,4,2,2,4,4,2,3,Northeast,2,3,Public,690,630,1320,,,1,3.17,3.44,3.28,1,1,3.17,3.36,,,,,,,,,,,,,,,,,
1185,2,2,5,1,1,3,2,4,2,1,5,2,4,3,1,5,4,5,5,5,2,2,4,4,3,5,4,1,2,2,5,3,4,3,5,2,3,Northeast,1,3,Public,720,680,1400,,,1,3.49,3.87,3.66,1,1,2.98,3.43,,,,,,,,,,,,,,,,,
1186,2,3,1,1,1,1,2,1,1,1,4,5,3,4,1,5,2,5,5,5,1,2,1,3,3,5,4,2,4,3,5,4,3,2,5,2,3,Non-Northeast,2,2,,,,,31,,1,3.06,2.00,2.86,1,1,2.25,2.75,,,,,,,,,,,,,,,,,
1187,2,2,1,2,2,1,1,1,2,1,1,5,5,3,1,5,4,5,5,5,1,2,5,3,3,4,4,2,2,3,5,5,1,3,5,1,2,Northeast,2,1,Public,550,710,1260,,,1,3.17,3.71,3.49,1,1,3.71,3.54,,,,,,,,,,,,,,,,,
1188,2,3,3,3,3,2,3,3,3,1,3,4,4,3,3,4,3,3,3,2,3,5,1,4,3,5,3,2,1,4,5,2,4,3,3,2,3,Northeast,2,2,Public,,,,27,,1,3.00,2.65,2.82,1,1,2.14,2.59,,,,,,,,,,,,,,,,,
1189,1,1,1,2,2,3,2,2,3,2,5,2,1,2,1,1,1,2,1,1,5,5,5,5,2,3,3,2,3,5,5,3,5,5,5,1,3,Northeast,2,2,,570,550,1120,,,1,2.00,2.31,2.17,1,1,2.23,2.62,,,,,,,,,,,,,,,,,
1190,2,2,2,2,2,2,3,2,3,2,5,4,4,3,1,5,3,5,5,5,1,2,5,5,3,5,4,3,3,4,5,2,2,3,4,2,3,Northeast,2,2,Public,620,700,1320,,,1,3.53,3.91,3.70,1,1,3.48,3.68,,,,,,,,,,,,,,,,,
1191,3,3,1,3,2,2,2,2,2,1,5,4,3,3,1,5,2,4,5,5,1,2,5,5,3,4,2,1,2,2,5,3,2,2,3,2,3,Northeast,2,2,Public,640,700,1340,,,1,3.42,3.26,3.35,1,1,2.67,3.19,,,,,,,,,,,,,,,,,
1192,2,2,5,1,1,1,1,1,1,1,4,5,4,3,1,4,3,5,3,5,1,1,5,3,3,5,1,3,2,3,5,3,4,3,5,2,3,Northeast,2,6,Public,700,790,1490,,,1,2.75,3.50,3.00,1,1,3.22,3.36,,,,,,,,,,,,,,,,,
1193,2,2,1,1,1,1,1,1,1,1,4,4,3,4,1,4,2,3,3,4,1,4,1,4,2,5,4,2,3,3,5,4,3,2,2,1,3,Northeast,2,2,Public,,,,26,,1,3.25,3.37,3.32,1,1,2.57,3.05,,,,,,,,,,,,,,,,,
1194,2,2,1,1,2,1,2,2,2,2,4,5,3,4,1,4,2,5,5,5,1,2,5,3,3,5,3,1,1,3,5,4,2,3,5,2,3,Northeast,2,2,Public,640,800,1440,,,1,2.92,3.29,3.11,1,1,3.33,3.23,,,,,,,,,,,,,,,,,
1195,1,1,1,1,1,1,1,1,2,1,5,4,4,3,1,5,3,4,5,5,1,1,5,3,3,4,4,1,1,2,5,5,2,3,5,1,3,Northeast,2,6,Private,760,730,1490,,,1,4.00,4.00,4.00,1,1,3.78,3.94,,,,,,,,,,,,,,,,,
1196,2,2,1,2,2,1,2,1,3,1,5,5,4,4,1,5,2,3,5,5,1,2,5,,3,4,3,1,1,4,5,3,3,4,2,2,3,Northeast,2,2,Public,,,,31,,1,3.84,3.84,3.84,1,1,3.50,3.72,,,,,,,,,,,,,,,,,
1197,3,3,2,2,1,2,2,2,4,2,5,5,4,3,1,5,2,5,4,4,1,2,5,4,3,3,2,2,3,4,5,3,3,2,5,1,3,Northeast,2,2,Public,610,670,1280,,,1,2.59,2.33,2.49,1,1,3.19,2.72,,,,,,,,,,,,,,,,,
1198,1,1,1,2,1,1,1,1,2,1,1,3,1,4,1,4,2,5,5,5,1,2,5,3,3,5,3,2,1,2,5,5,3,2,4,1,3,Northeast,1,6,Public,760,720,1480,,,1,4.00,4.00,4.00,1,1,3.91,3.98,,,,,,,,,,,,,,,,,
1199,2,4,5,1,1,1,1,1,1,1,2,4,4,3,1,4,2,3,5,5,1,4,3,5,3,4,1,2,2,3,5,4,2,3,4,2,3,Non-Northeast,2,6,Public,720,660,1380,,,1,2.83,2.56,2.71,1,1,3.17,2.78,,,,,,,,,,,,,,,,,
1200,2,2,1,1,1,1,2,1,2,1,5,4,4,3,1,5,2,4,5,3,1,2,5,3,3,5,3,3,4,4,5,5,3,3,5,1,3,Northeast,2,6,Public,710,680,1390,,,1,3.67,3.67,3.67,1,1,3.49,3.63,,,,,,,,,,,,,,,,,
1201,2,2,1,2,2,1,3,3,2,1,5,4,3,4,1,5,3,4,5,5,1,2,5,4,3,3,2,1,1,4,5,4,3,3,4,1,3,Non-Northeast,2,2,Public,640,690,1330,,,1,3.42,3.58,3.50,1,1,2.98,3.38,,,,,,,,,,,,,,,,,
1202,2,2,4,1,1,4,2,3,3,3,5,1,4,3,1,3,1,3,2,3,2,3,3,2,3,5,4,2,2,5,5,2,4,3,5,2,3,Northeast,2,6,Private,730,550,1280,,,1,2.92,3.36,3.14,1,1,3.00,3.20,,,,,,,,,,,,,,,,,
1203,1,2,5,1,1,3,1,2,2,1,5,2,4,3,1,4,2,1,3,1,3,3,3,4,2,4,3,2,2,2,5,5,2,4,4,2,3,Northeast,2,6,Public,,,,29,,1,2.67,3.26,2.98,1,1,2.50,2.86,,,,,,,,,,,,,,,,,
1204,2,2,5,3,3,1,2,1,1,1,1,5,4,4,1,4,4,4,5,5,2,3,3,3,3,5,3,3,3,3,5,2,3,3,5,2,3,Northeast,1,2,Public,,,,28,,1,3.42,3.17,3.29,1,1,3.42,3.35,,,,,,,,,,,,,,,,,
1205,2,2,1,1,1,1,1,1,1,1,2,4,3,4,5,5,2,5,5,5,1,2,5,3,5,3,5,2,2,2,5,4,2,3,4,2,3,Northeast,2,2,Public,750,790,1540,,,1,4.00,3.84,3.92,1,1,4.00,3.96,,,,,,,,,,,,,,,,,
1206,3,3,1,4,2,4,4,4,4,4,5,2,3,4,1,5,3,5,5,5,1,5,5,2,3,4,5,3,5,5,4,2,2,5,,1,3,Northeast,2,2,Public,700,680,1380,,,1,2.90,2.64,2.79,1,1,3.17,2.96,,,,,,,,,,,,,,,,,
1207,2,1,1,3,3,2,3,4,4,4,1,5,4,4,1,5,3,4,5,5,1,2,5,3,3,4,4,2,2,5,5,4,3,4,5,1,3,Northeast,2,2,Public,570,640,1210,,,1,3.09,2.61,2.88,1,1,1.80,2.73,,,,,,,,,,,,,,,,,
1208,1,1,1,1,1,1,2,2,2,1,1,4,4,4,1,5,5,4,5,5,1,3,5,4,3,5,3,1,2,4,5,3,2,3,4,1,3,Northeast,2,2,Public,,,,34,,1,3.67,3.25,3.45,1,1,3.67,3.52,,,,,,,,,,,,,,,,,
1209,2,2,1,2,1,1,2,1,1,1,1,5,3,4,2,3,3,5,5,3,1,2,3,4,3,5,3,5,3,2,5,3,5,2,5,1,3,Non-Northeast,2,2,,,,,31,,1,2.75,2.84,2.79,1,1,2.92,2.92,,,,,,,,,,,,,,,,,
1210,1,1,1,1,1,1,2,1,2,1,5,5,3,5,1,5,4,5,5,4,1,2,5,5,3,4,4,4,5,3,5,5,4,4,4,1,3,Northeast,2,6,Public,690,670,1360,,,1,2.90,3.19,3.02,1,1,3.78,3.37,,,,,,,,,,,,,,,,,
1211,3,3,1,2,1,1,1,1,3,2,1,5,3,4,1,4,4,5,5,5,1,2,1,5,3,4,3,4,4,3,5,3,1,1,4,2,3,Non-Northeast,2,2,Public,,,,26,,1,2.42,3.00,2.61,1,1,2.44,2.73,,,,,,,,,,,,,,,,,
1212,1,1,1,1,1,1,2,2,2,1,4,4,4,4,1,5,2,5,3,4,1,4,5,4,2,3,2,2,3,4,5,4,2,3,3,2,3,Northeast,2,2,Public,660,740,1400,,,1,3.14,2.69,2.96,1,1,2.33,2.73,,,,,,,,,,,,,,,,,
1213,2,2,1,1,1,1,1,1,1,1,5,5,3,4,1,4,4,5,5,5,1,2,5,3,3,3,2,2,3,1,5,4,2,2,3,2,3,Northeast,2,2,Public,660,800,1460,,,1,4.00,3.55,3.79,1,1,3.92,3.97,,,,,,,,,,,,,,,,,
1214,3,3,3,2,2,1,2,3,3,1,5,3,2,4,2,3,2,5,5,5,1,2,3,3,3,4,3,1,1,3,5,5,3,3,5,2,1,Non-Northeast,2,1,,630,710,1340,,,1,1.78,2.81,2.33,1,1,3.22,2.31,,,,,,,,,,,,,,,,,
1215,2,1,1,1,1,1,3,1,3,3,1,3,4,4,1,5,2,5,5,5,1,2,5,3,3,5,3,2,1,3,5,5,2,5,5,2,3,Northeast,1,6,Public,750,740,1490,,,1,3.92,3.65,3.79,1,1,3.68,3.76,,,,,,,,,,,,,,,,,
1216,1,1,2,1,1,2,4,1,1,1,2,3,3,3,1,3,2,4,3,3,1,2,5,3,3,5,3,3,4,2,5,4,5,3,3,1,3,Northeast,2,3,Public,640,600,1240,,,1,3.00,2.50,2.71,1,1,3.08,3.00,,,,,,,,,,,,,,,,,
1217,2,3,1,2,1,1,1,1,3,2,1,5,4,4,1,5,3,5,5,5,1,2,5,3,3,4,2,2,1,4,5,4,3,2,4,2,3,Northeast,1,2,Public,610,730,1340,,,1,3.67,3.73,3.70,1,1,3.86,3.78,,,,,,,,,,,,,,,,,
1218,2,3,2,1,1,3,2,2,2,1,5,2,4,3,1,4,2,5,5,5,3,3,1,4,2,5,2,1,1,2,5,4,1,3,3,1,3,Non-Northeast,2,4,Public,,,,30,,1,2.83,3.07,2.96,1,,3.00,2.97,,,,,,,,,,,,,,,,,
1219,3,3,5,1,1,1,2,3,3,3,5,3,4,3,1,3,2,5,5,5,1,2,5,3,3,2,2,1,3,4,5,4,3,2,5,2,3,Northeast,2,2,,730,800,1530,,,1,3.44,3.89,3.67,1,1,3.31,3.56,,,,,,,,,,,,,,,,,
1220,2,2,3,2,2,3,2,3,3,2,5,4,5,3,1,2,2,1,5,2,1,2,1,3,3,5,4,2,3,3,5,4,3,3,5,2,3,Non-Northeast,2,5,,,,,29,,1,3.56,3.58,3.57,1,,2.00,3.22,,,,,,,,,,,,,,,,,
1221,2,2,2,2,1,2,3,2,1,2,2,4,4,3,1,3,3,5,5,4,1,2,5,5,3,5,3,4,3,3,5,4,3,4,5,1,3,Northeast,2,2,Public,660,580,1240,,,1,3.17,3.49,3.31,1,1,2.44,3.02,,,,,,,,,,,,,,,,,
1222,1,2,1,3,1,1,2,1,3,1,1,5,4,4,1,5,2,5,5,5,1,2,5,3,3,5,4,2,4,2,5,3,2,2,4,2,3,Northeast,2,2,,630,740,1370,,,1,3.37,3.47,3.42,1,1,3.53,3.46,,,,,,,,,,,,,,,,,
1223,2,2,2,1,1,2,1,1,3,2,5,3,4,1,1,4,3,3,3,3,1,2,3,3,3,4,1,2,2,3,5,4,1,3,3,1,3,Non-Northeast,2,6,Public,,,,27,,1,2.42,2.00,2.24,1,1,3.50,2.79,,,,,,,,,,,,,,,,,
1224,2,2,1,1,2,2,2,2,2,3,5,2,4,3,1,4,4,4,5,4,1,1,3,5,2,3,3,2,2,3,5,3,2,1,4,1,3,Non-Northeast,2,2,Parochial,,,,30,,1,3.00,3.11,3.05,1,,3.33,3.15,,,,,,,,,,,,,,,,,
1225,2,3,1,2,2,2,3,2,4,1,1,5,3,5,1,4,1,5,5,5,1,2,5,3,3,4,3,2,4,3,5,1,2,3,4,2,3,Non-Northeast,2,2,Public,760,770,1530,,,1,4.00,3.71,3.87,1,1,3.85,3.84,,,,,,,,,,,,,,,,,
1226,3,2,1,3,3,2,2,2,4,1,5,5,4,4,1,5,3,4,3,5,1,4,3,5,2,5,3,2,2,3,5,5,2,3,5,1,3,Northeast,2,2,Public,600,720,1320,,,1,2.90,3.00,2.95,1,1,2.95,3.02,,,,,,,,,,,,,,,,,
1227,2,2,5,1,1,1,4,2,1,2,,5,3,3,1,4,2,3,3,5,1,2,5,3,3,5,3,5,5,5,5,3,3,5,5,1,3,Northeast,2,2,Public,650,710,1360,,,1,3.92,3.67,3.80,1,1,3.76,3.78,,,,,,,,,,,,,,,,,
1228,2,2,5,2,1,2,2,2,4,2,5,3,4,3,1,5,2,3,3,3,,4,,,3,3,2,2,1,3,4,4,3,3,5,1,3,Non-Northeast,2,1,Private,700,600,1300,,,1,3.39,3.57,3.49,1,1,3.82,3.61,,,,,,,,,,,,,,,,,
1229,1,1,1,1,1,1,4,1,4,1,5,3,4,4,1,5,2,3,3,3,4,5,1,2,3,5,3,1,4,5,5,2,3,2,5,1,3,Northeast,1,6,Public,710,670,1380,,,1,3.84,3.67,3.76,1,1,3.67,3.77,,,,,,,,,,,,,,,,,
1230,1,1,1,4,4,1,2,2,2,2,2,5,4,4,1,5,4,5,5,5,1,2,5,3,4,3,4,2,4,3,5,4,2,3,3,2,2,Northeast,2,2,Public,,,,27,,1,3.45,2.44,3.03,1,1,2.67,2.99,,,,,,,,,,,,,,,,,
1231,3,2,1,4,4,1,3,2,4,2,5,4,3,3,1,4,1,5,5,5,1,4,5,4,3,4,2,3,2,2,4,3,3,3,2,1,1,Non-Northeast,2,2,,590,780,1370,,,1,3.92,3.87,3.90,1,1,3.83,3.90,,,,,,,,,,,,,,,,,
1232,2,1,1,2,1,1,2,1,2,2,1,5,4,4,1,5,4,5,5,5,1,2,5,3,3,2,3,5,5,3,5,1,1,1,3,2,3,Northeast,2,2,Public,780,800,1580,,,1,3.92,3.89,3.91,1,1,4.00,3.94,,,,,,,,,,,,,,,,,
1233,2,2,1,3,2,2,3,3,3,1,5,3,5,1,1,2,1,3,2,3,1,5,5,3,3,5,3,2,3,4,1,4,2,3,2,2,3,Non-Northeast,2,2,Parochial,620,700,1320,,,1,2.17,3.17,2.50,1,1,2.31,2.48,,,,,,,,,,,,,,,,,
1234,2,2,1,1,1,1,1,1,2,1,5,2,4,3,1,5,3,5,5,3,1,2,3,3,3,4,3,2,1,3,5,4,3,4,4,2,3,Northeast,1,6,Private,680,680,1360,,,1,3.58,3.69,3.64,1,1,3.60,3.67,,,,,,,,,,,,,,,,,
1235,1,2,1,1,1,2,5,3,3,2,5,4,4,4,1,4,3,5,5,4,1,2,5,4,2,4,4,3,4,5,5,3,3,3,3,2,3,Northeast,2,2,Parochial,690,660,1350,,,1,2.92,2.93,2.92,1,1,3.22,3.19,,,,,,,,,,,,,,,,,
1236,2,2,1,1,1,2,3,2,1,1,5,2,3,4,1,5,3,4,5,5,1,2,5,3,3,4,5,3,2,4,5,4,3,3,3,2,3,Northeast,2,2,Public,720,800,1520,,,1,4.00,3.86,3.93,1,1,3.75,3.88,,,,,,,,,,,,,,,,,
